# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.0
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-03-2024
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product name of the gene
## (8) Evidence that supports the existence of the gene
## (9) PMIDs list
## (10) Evidence confidence level (Confirmed, Strong, Weak)
## (11) All bnumber related to gene
## (12) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productName	8)geneEvidences	9)genePMIDS	10)confidenceLevel	11)relatedBnumbers	12)otherDbsIds 
RDBECOLIGNC04312	xanQ	b2882	3024351	3025751	forward	xanthine:H<sup>+</sup> symporter XanQ			None		[STRING:511145.b2882][ASAP:ABE-0009463][ECHOBASE:EB2877][OU-MICROARRAY:b2882][ECOCYC:G7501][REFSEQ:b2882] 
RDBECOLIGNC04313	guaD	b2883	3025766	3027085	forward	guanine deaminase			None		[STRING:511145.b2883][NCBI-GENE:947366][ASAP:ABE-0009465][ECHOBASE:EB2878][OU-MICROARRAY:b2883][ECOCYC:G7502][REFSEQ:b2883] 
RDBECOLIGNC04314	ghxQ	b4464	3027121	3028488	forward	guanine/hypoxanthine transporter GhxQ			None	b2885;b2884	[STRING:511145.b4464][ASAP:ABE-0174113][ECHOBASE:EB2879][OU-MICROARRAY:b2884][ECOO157CYC:Z4223][ECOCYC:G7503][REFSEQ:b4464] 
RDBECOLIGNC04315	ygfS	b2886	3028524	3029012	reverse	putative electron transport protein YgfS			None		[STRING:511145.b2886][ASAP:ABE-0009471][ECHOBASE:EB2880][OU-MICROARRAY:b2886][ECOCYC:G7505][REFSEQ:b2886] 
RDBECOLIGNC04316	ygfT	b2887	3029012	3030931	reverse	putative oxidoreductase YgfT			None		[STRING:511145.b2887][ASAP:ABE-0009473][ECHOBASE:EB2881][OU-MICROARRAY:b2887][ECOCYC:G7506][REFSEQ:b2887] 
RDBECOLIGNC04317	uacT	b2888	3031367	3032815	forward	urate:H<sup>+</sup> symporter			None		[STRING:511145.b2888][ASAP:ABE-0009478][ECHOBASE:EB2882][OU-MICROARRAY:b2888][ECOCYC:G7507][REFSEQ:b2888] 
RDBECOLIGNC04318	idi	b2889	3033065	3033613	forward	isopentenyl-diphosphate &Delta;-isomerase		9603997	None		[STRING:511145.b2889][ASAP:ABE-0009484][ECHOBASE:EB2883][OU-MICROARRAY:b2889][ECOCYC:G7508][REFSEQ:b2889] 
RDBECOLIGNC04319	ygfX	b2896	3040416	3040823	reverse	protein YgfX			None		[STRING:511145.b2896][ASAP:ABE-0009505][ECHOBASE:EB2884][OU-MICROARRAY:b2896][ECOCYC:G7509][REFSEQ:b2896] 
RDBECOLIGNC04320	sdhE	b2897	3040804	3041070	reverse	FAD assembly factor			None		[MIM:613019][STRING:511145.b2897][ASAP:ABE-0009507][ECHOBASE:EB2885][OU-MICROARRAY:b2897][ECOCYC:G7510][REFSEQ:b2897] 
RDBECOLIGNC04321	ygfZ	b2898	3041313	3042293	forward	folate-binding protein YgfZ			None		[MIM:616451][STRING:511145.b2898][ASAP:ABE-0009512][ECHOBASE:EB2549][OU-MICROARRAY:b2898][ECOCYC:G7511][REFSEQ:b2898] 
RDBECOLIGNC04322	trhA	b2899	3042489	3043148	reverse	transmembrane homeostasis protein A			None		[STRING:511145.b2899][ASAP:ABE-0009515][ECHOBASE:EB2887][OU-MICROARRAY:b2899][ECOCYC:G7512][REFSEQ:b2899] 
RDBECOLIGNC04323	yqfB	b2900	3043312	3043623	reverse	<i>N</i><sup>4</sup>-acetylcytidine amidohydrolase			None		[STRING:511145.b2900][ASAP:ABE-0009518][ECHOBASE:EB2888][OU-MICROARRAY:b2900][ECOCYC:G7513][REFSEQ:b2900] 
RDBECOLIGNC04324	ygfF	b2902	3045158	3045901	reverse	putative oxidoreductase YgfF			None		[STRING:511145.b2902][ASAP:ABE-0009526][ECHOBASE:EB2798][ECOO157CYC:Z4865][OU-MICROARRAY:b2902][ECOCYC:G7514][REFSEQ:b2902] 
RDBECOLIGNC04325	yqfE	b2915	3059381	3059611	reverse	putative protein YqfE			None		[STRING:316407.85675726][ASAP:ABE-0009570][ECHOBASE:EB2955][OU-MICROARRAY:b2915][ECOCYC:G7515][REFSEQ:b2915] 
RDBECOLIGNC04326	scpB	b2919	3063993	3064778	forward	methylmalonyl-CoA decarboxylase			None		[STRING:511145.b2919][ASAP:ABE-0009581][ECHOBASE:EB2799][OU-MICROARRAY:b2919][ECOCYC:G7516][REFSEQ:b2919] 
RDBECOLIGNC04327	scpC	b2920	3064802	3066280	forward	propionyl-CoA:succinate CoA transferase			None		[STRING:511145.b2920][ASAP:ABE-0009583][ECHOBASE:EB2800][OU-MICROARRAY:b2920][ECOCYC:G7517][REFSEQ:b2920] 
RDBECOLIGNC04328	srsR	b2921	3066277	3067173	reverse	DNA-binding transcriptional activator YgfI			None		[STRING:511145.b2921][ASAP:ABE-0009585][ECHOBASE:EB2801][OU-MICROARRAY:b2921][ECOCYC:G7518][REFSEQ:b2921] 
RDBECOLIGNC04329	yggP	b4465	3076179	3077456	reverse	putative zinc-binding dehydrogenase YggP			None	b2931;b2932	[STRING:511145.b4465][ASAP:ABE-0174095][ECHOBASE:EB2802][OU-MICROARRAY:b2932][ECOO157CYC:Z5613][ECOCYC:G7520][REFSEQ:b4465] 
RDBECOLIGNC04330	yqgB	b2939	3085920	3086051	reverse	acid stress response protein YqgB			None		[STRING:511145.b2939][ASAP:ABE-0009638][ECHOBASE:EB2956][OU-MICROARRAY:b2939][ECOCYC:G7521][REFSEQ:b2939] 
RDBECOLIGNC04331	yqgC	b2940	3086187	3086402	forward	protein YqgC			None		[STRING:511145.b2940][ASAP:ABE-0009643][ECHOBASE:EB2957][OU-MICROARRAY:b2940][ECOCYC:G7522][REFSEQ:b2940] 
RDBECOLIGNC04332	yqgD	b2941	3086399	3086650	reverse	DUF2684 domain-containing protein YqgD			None		[ASAP:ABE-0009645][ECHOBASE:EB2958][OU-MICROARRAY:b2941][ECOCYC:G7523][REFSEQ:b2941] 
RDBECOLIGNC04333	yqgE	b2948	3092937	3093500	forward	DUF179 domain-containing protein YqgE			None		[STRING:511145.b2948][ASAP:ABE-0009669][ECHOBASE:EB3074][OU-MICROARRAY:b2948][ECOCYC:G7524][REFSEQ:b2948] 
RDBECOLIGNC04334	yqgF	b2949	3093500	3093916	forward	ribonuclease H-like domain-containing nuclease			None		[STRING:511145.b2949][ASAP:ABE-0009672][ECHOBASE:EB3075][OU-MICROARRAY:b2949][ECOCYC:G7525][REFSEQ:b2949] 
RDBECOLIGNC04335	yggR	b2950	3094100	3095080	reverse	Type II/IV secretion system family protein			None		[STRING:511145.b2950][ASAP:ABE-0009675][ECHOBASE:EB2803][OU-MICROARRAY:b2950][ECOCYC:G7526][REFSEQ:b2950] 
RDBECOLIGNC04336	yggS	b2951	3095098	3095802	forward	PLP homeostasis protein			None		[MIM:604436][STRING:511145.b2951][ASAP:ABE-0009681][ECHOBASE:EB2804][OU-MICROARRAY:b2951][ECOCYC:G7527][REFSEQ:b2951] 
RDBECOLIGNC04337	yggT	b2952	3095820	3096386	forward	uncharacterized protein YggT			None		[STRING:511145.b2952][ASAP:ABE-0009685][ECHOBASE:EB2805][OU-MICROARRAY:b2952][ECOCYC:G7528][REFSEQ:b2952] 
RDBECOLIGNC04338	yggU	b2953	3096383	3096673	forward	DUF167 domain-containing protein YggU			None		[STRING:511145.b2953][ASAP:ABE-0009690][ECHOBASE:EB2806][OU-MICROARRAY:b2953][ECOCYC:G7529][REFSEQ:b2953] 
RDBECOLIGNC04339	rdgB	b2954	3096681	3097274	forward	dITP/XTP pyrophosphatase			None		[MIM:616647][STRING:511145.b2954][ASAP:ABE-0009692][ECHOBASE:EB2807][OU-MICROARRAY:b2954][ECOCYC:G7530][REFSEQ:b2954] 
RDBECOLIGNC04340	hemW	b2955	3097267	3098403	forward	heme chaperone HemW			None		[STRING:511145.b2955][ASAP:ABE-0009694][ECHOBASE:EB2808][OU-MICROARRAY:b2955][ECOCYC:G7531][REFSEQ:b2955] 
RDBECOLIGNC04341	yggX	b2962	3104093	3104368	forward	putative Fe<sup>2+</sup>-trafficking protein			None		[STRING:511145.b2962][ASAP:ABE-0009722][ECHOBASE:EB2809][OU-MICROARRAY:b2962][ECOCYC:G7532][REFSEQ:b2962] 
RDBECOLIGNC04342	mltC	b2963	3104433	3105512	forward	membrane-bound lytic murein transglycosylase C			None		[STRING:511145.b2963][ASAP:ABE-0009725][ECHOBASE:EB2810][OU-MICROARRAY:b2963][ECOCYC:G7533][REFSEQ:b2963] 
RDBECOLIGNC04343	yqgA	b2966	3109553	3110260	forward	DUF554 domain-containing protein YqgA			None		[STRING:511145.b2966][ASAP:ABE-0009736][ECHOBASE:EB2811][OU-MICROARRAY:b2966][ECOCYC:G7534][REFSEQ:b2966] 
RDBECOLIGNC04344	yghD	b2968	3110590	3111126	reverse	putative type II secretion system M-type protein YghD			None		[STRING:511145.b2968][ASAP:ABE-0009740][ECHOBASE:EB2812][OU-MICROARRAY:b2968][ECOCYC:G7535][REFSEQ:b2968] 
RDBECOLIGNC04345	yghE	b2969	3111128	3111988	reverse	putative type II secretion system L-type protein YghE			None		[ASAP:ABE-0009742][ECHOBASE:EB2813][OU-MICROARRAY:b2969][ECOCYC:G7536][REFSEQ:b2969] 
RDBECOLIGNC04346	yghF	b2970	3112054	3113049	reverse	putative type II secretion system C-type protein YghF			None		[STRING:316407.85675778][ASAP:ABE-0009745][ECHOBASE:EB2814][OU-MICROARRAY:b2970][ECOCYC:G7537][REFSEQ:b2970] 
RDBECOLIGNC04347	yghG	b2971	3113067	3113477	reverse	lipoprotein YghG			None		[STRING:511145.b2971][ASAP:ABE-0009748][ECHOBASE:EB2815][OU-MICROARRAY:b2971][ECOCYC:G7538][REFSEQ:b2971] 
RDBECOLIGNC04348	pppA	b2972	3113543	3114352	reverse	prepilin peptidase			None		[STRING:511145.b2972][ASAP:ABE-0009751][ECHOBASE:EB2816][OU-MICROARRAY:b2972][ECOCYC:G7539][REFSEQ:b2972] 
RDBECOLIGNC04349	yghJ	b4466	3114550	3119112	reverse	putative lipoprotein YghJ			None	b2974;b2973	[STRING:511145.b4466][ASAP:ABE-0174096][ECHOBASE:EB2817][OU-MICROARRAY:b2974][ECOCYC:G7541][REFSEQ:b4466] 
RDBECOLIGNC04350	glcA	b2975	3119597	3121279	reverse	glycolate/lactate:H<sup>+</sup> symporter GlcA			None		[STRING:511145.b2975][ASAP:ABE-0009763][ECHOBASE:EB2818][OU-MICROARRAY:b2975][ECOCYC:G7542][REFSEQ:b2975] 
RDBECOLIGNC04351	glcG	b2977	3123827	3124231	reverse	putative heme-binding protein GlcG			None		[STRING:511145.b2977][ASAP:ABE-0009769][ECHOBASE:EB2786][OU-MICROARRAY:b2977][ECOCYC:G7543][REFSEQ:b2977] 
RDBECOLIGNC04352	glcE	b4468	3125470	3126522	reverse	glycolate dehydrogenase, putative FAD-binding subunit		8606183	None	b2978	[STRING:511145.b4468][OU-MICROARRAY:b2978][ASAP:ABE-0174098][ECHOBASE:EB2819][ECOCYC:G7544][REFSEQ:b4468] 
RDBECOLIGNC04353	glcD	b2979	3126522	3128021	reverse	glycolate dehydrogenase, putative FAD-linked subunit			None		[STRING:511145.b2979][ASAP:ABE-0009773][ECHOBASE:EB2820][OU-MICROARRAY:b2979][ECOCYC:G7545][REFSEQ:b2979] 
RDBECOLIGNC04354	glcC	b2980	3128272	3129036	forward	DNA-binding transcriptional dual regulator GlcC			None		[STRING:511145.b2980][ASAP:ABE-0009777][ECHOBASE:EB2821][OU-MICROARRAY:b2980][ECOCYC:G7546][REFSEQ:b2980] 
RDBECOLIGNC04355	yghO	b2981	3129043	3130215	reverse	putative DNA-binding transcriptional regulator YghO			None		[STRING:316407.85675789][ASAP:ABE-0009779][ECHOBASE:EB2822][OU-MICROARRAY:b2981][ECOCYC:G7547][REFSEQ:b2981] 
RDBECOLIGNC04356	insH9	b2982	3130214	3131194	forward	IS<i>5</i> transposase and trans-activator			None		[STRING:511145.b3505][ASAP:ABE-0009783][OU-MICROARRAY:b2982][ECOCYC:G7548][REFSEQ:b2982] 
RDBECOLIGNC04357	yghQ	b2983	3131341	3132408	reverse	putative transport protein YghQ			None		[STRING:511145.b2983][ASAP:ABE-0009786][ECHOBASE:EB2823][OU-MICROARRAY:b2983][ECOCYC:G7549][REFSEQ:b2983] 
RDBECOLIGNC04358	yghR	b2984	3132454	3133212	reverse	putative ATP-binding protein YghR			None		[STRING:511145.b2984][ASAP:ABE-0009789][ECHOBASE:EB2824][OU-MICROARRAY:b2984][ECOCYC:G7550][REFSEQ:b2984] 
RDBECOLIGNC04359	yghS	b2985	3133244	3133957	reverse	putative ATP-binding protein YghS			None		[STRING:511145.b2985][ASAP:ABE-0009793][ECHOBASE:EB2825][OU-MICROARRAY:b2985][ECOCYC:G7551][REFSEQ:b2985] 
RDBECOLIGNC04360	yghT	b2986	3134131	3134823	forward	putative ATP-binding protein YghT			None		[STRING:511145.b2986][ASAP:ABE-0009798][ECHOBASE:EB2826][OU-MICROARRAY:b2986][ECOCYC:G7552][REFSEQ:b2986] 
RDBECOLIGNC04361	yghU	b2989	3138727	3139593	forward	disulfide reductase / organic hydroperoxide reductase			None		[STRING:511145.b2989][ASAP:ABE-0009812][ECHOBASE:EB2827][OU-MICROARRAY:b2989][ECOCYC:G7553][REFSEQ:b2989] 
RDBECOLIGNC04362	hybO	b2997	3145143	3146261	reverse	hydrogenase 2 small subunit			None		[STRING:511145.b2997][ASAP:ABE-0009834][ECHOBASE:EB2828][OU-MICROARRAY:b2997][ECOCYC:G7554][REFSEQ:b2997] 
RDBECOLIGNC04363	yghW	b2998	3146450	3146737	reverse	DUF2623 domain-containing protein YghW			None		[STRING:511145.b2998][ASAP:ABE-0009839][ECHOBASE:EB2829][OU-MICROARRAY:b2998][ECOCYC:G7555][REFSEQ:b2998] 
RDBECOLIGNC04364	yghX	b4658	3146856	3147691	reverse	putative hydrolase fragment			None	b2999;b3000	[OU-MICROARRAY:b3000][ECHOBASE:EB4362][ASAP:ABE-0009844][STRING:469008.ECD_02875][ECOO157CYC:Z4353][ECOCYC:G7557][REFSEQ:b4658] 
RDBECOLIGNC04365	gpr	b3001	3147897	3148937	forward	L-glyceraldehyde 3-phosphate reductase			None		[STRING:511145.b3001][ASAP:ABE-0009848][ECHOBASE:EB2831][OU-MICROARRAY:b3001][ECOCYC:G7558][REFSEQ:b3001] 
RDBECOLIGNC04366	yqhA	b3002	3148977	3149471	reverse	UPF0114 family protein YqhA			None		[STRING:511145.b3002][ASAP:ABE-0009850][ECHOBASE:EB2832][OU-MICROARRAY:b3002][ECOCYC:G7559][REFSEQ:b3002] 
RDBECOLIGNC04367	G7561	b3004	3150722	3150967	forward				None		[OU-MICROARRAY:b3004][ECOCYC:G7561][REFSEQ:b3004] 
RDBECOLIGNC04368	G7562	b3007	3151977	3152132	reverse				None		[OU-MICROARRAY:b3007][ECOCYC:G7562][REFSEQ:b3007] 
RDBECOLIGNC04369	yqhC	b3010	3154262	3155218	reverse	DNA-binding transcriptional activator YqhC			None		[STRING:511145.b3010][ASAP:ABE-0009884][ECHOBASE:EB2833][OU-MICROARRAY:b3010][ECOCYC:G7563][REFSEQ:b3010] 
RDBECOLIGNC04370	yqhD	b3011	3155355	3156518	forward	NADPH-dependent aldehyde reductase YqhD			None		[STRING:511145.b3011][ASAP:ABE-0009888][ECHOBASE:EB2834][OU-MICROARRAY:b3011][ECOCYC:G7564][REFSEQ:b3011] 
RDBECOLIGNC04371	dkgA	b3012	3156623	3157450	forward	methylglyoxal reductase DkgA			None		[STRING:511145.b3012][ASAP:ABE-0009892][ECHOBASE:EB2835][OU-MICROARRAY:b3012][ECOCYC:G7565][REFSEQ:b3012] 
RDBECOLIGNC04372	yqhG	b3013	3157650	3158576	forward	DUF3828 domain-containing protein YqhG			None		[STRING:511145.b3013][ASAP:ABE-0009895][ECHOBASE:EB2836][OU-MICROARRAY:b3013][ECOCYC:G7566][REFSEQ:b3013] 
RDBECOLIGNC04373	yqhH	b3014	3158627	3158884	forward	lipoprotein YqhH			None		[STRING:511145.b3014][ASAP:ABE-0009898][ECHOBASE:EB2837][OU-MICROARRAY:b3014][ECOCYC:G7567][REFSEQ:b3014] 
RDBECOLIGNC04374	ygiQ	b4469	3158927	3161146	reverse	radical SAM superfamily protein YgiQ			None	b3016;b3015	[STRING:511145.b4469][ASAP:ABE-0174099][ECHOBASE:EB2838][OU-MICROARRAY:b3015][ECOCYC:G7568][REFSEQ:b4469] 
RDBECOLIGNC04375	ygiS	b3020	3166111	3167718	reverse	putative deoxycholate binding periplasmic protein			None		[STRING:511145.b3020][ASAP:ABE-0009920][ECHOBASE:EB2839][OU-MICROARRAY:b3020][ECOCYC:G7570][REFSEQ:b3020] 
RDBECOLIGNC04376	mqsA	b3021	3167851	3168246	reverse	antitoxin of the MqsRA toxin-antitoxin system / DNA-binding transcriptional repressor MqsA			None		[STRING:511145.b3021][ASAP:ABE-0009923][ECHOBASE:EB2840][OU-MICROARRAY:b3021][ECOCYC:G7571][REFSEQ:b3021] 
RDBECOLIGNC04377	mqsR	b3022	3168248	3168544	reverse	mRNA interferase toxin MqsR			None		[STRING:511145.b3022][ASAP:ABE-0009925][ECHOBASE:EB2841][OU-MICROARRAY:b3022][ECOCYC:G7572][REFSEQ:b3022] 
RDBECOLIGNC04378	ygiV	b3023	3168749	3169231	reverse	DNA-binding transcriptional repressor YgiV			None		[STRING:511145.b3023][ASAP:ABE-0009928][ECHOBASE:EB2842][OU-MICROARRAY:b3023][ECOCYC:G7573][REFSEQ:b3023] 
RDBECOLIGNC04379	ygiW	b3024	3169284	3169676	reverse	BOF family protein YgiW			None		[STRING:511145.b3024][ASAP:ABE-0009930][ECHOBASE:EB2843][OU-MICROARRAY:b3024][ECOCYC:G7574][REFSEQ:b3024] 
RDBECOLIGNC04380	qseB	b3025	3169828	3170487	forward	DNA-binding transcriptional activator QseB			None		[STRING:511145.b3025][ASAP:ABE-0009936][ECHOBASE:EB2844][OU-MICROARRAY:b3025][ECOCYC:G7575][REFSEQ:b3025] 
RDBECOLIGNC04381	ygiZ	b3027	3171879	3172211	reverse	DUF2645 domain-containing inner membrane protein YgiZ			None		[STRING:511145.b3027][ASAP:ABE-0009940][ECHOBASE:EB2846][OU-MICROARRAY:b3027][ECOCYC:G7577][REFSEQ:b3027] 
RDBECOLIGNC04382	yqiA	b3031	3175425	3176006	reverse	esterase YqiA			None		[STRING:511145.b3031][ASAP:ABE-0009953][ECHOBASE:EB2103][OU-MICROARRAY:b3031][ECOCYC:G7578][REFSEQ:b3031] 
RDBECOLIGNC04383	cpdA	b3032	3176006	3176833	reverse	cAMP phosphodiesterase		8810311	None		[STRING:511145.b3032][ASAP:ABE-0009957][ECHOBASE:EB2104][OU-MICROARRAY:b3032][ECOCYC:G7579][REFSEQ:b3032] 
RDBECOLIGNC04384	yqiB	b3033	3176858	3177280	reverse	DUF1249 domain-containing protein YqiB			None		[STRING:511145.b3033][ASAP:ABE-0009959][ECHOBASE:EB2102][OU-MICROARRAY:b3033][ECOCYC:G7580][REFSEQ:b3033] 
RDBECOLIGNC04385	ubiK	b3042	3184840	3185130	forward	ubiquinone biosynthesis accessory factor UbiK			None		[STRING:511145.b3042][ASAP:ABE-0009987][ECHOBASE:EB2847][OU-MICROARRAY:b3042][ECOCYC:G7582][REFSEQ:b3042] 
RDBECOLIGNC04386	insC5	b3044	3186187	3186552	forward	IS2 insertion element repressor InsA			None		[ASAP:ABE-0009997][STRING:511145.b4272][ECOO157CYC:Z0365][OU-MICROARRAY:b3044][ECOCYC:G7583][REFSEQ:b3044] 
RDBECOLIGNC04387	insD5	b3045	3186510	3187415	forward	IS2 insertion element protein InsB			None		[ASAP:ABE-0009999][ECOO157CYC:Z0322][OU-MICROARRAY:b3045][ECOCYC:G7584][REFSEQ:b3045] 
RDBECOLIGNC04388	yqiG	b3046	3186025	3189865	forward	putative outer membrane usher protein YqiG		20345943;21344461;23382825;24025676	None		[UNIPROT:P76655][ECOLIWIKI:b3046][STRING:316407.85675849][ASAP:ABE-0010001][ECHOBASE:EB3979][ECOO157CYC:Z0022][OU-MICROARRAY:b3046][ECOCYC:G7585][REFSEQ:b3046] 
RDBECOLIGNC04389	yqiH	b3047	3189881	3190630	forward	putative fimbrial chaperone YqiH			None		[STRING:511145.b3047][ASAP:ABE-0010003][ECHOBASE:EB3980][ECOO157CYC:Z0023][OU-MICROARRAY:b3047][ECOCYC:G7586][REFSEQ:b3047] 
RDBECOLIGNC04390	yqiI	b3048	3190632	3191696	forward	putative fimbrial protein YqiI			None		[STRING:511145.b3048][ASAP:ABE-0010005][ECHOBASE:EB3981][OU-MICROARRAY:b3048][ECOCYC:G7587][REFSEQ:b3048] 
RDBECOLIGNC04391	yqiJ	b3050	3192208	3192837	forward	DUF1449 domain-containing inner membrane protein YqiJ			None		[STRING:511145.b3050][ASAP:ABE-0010011][ECHOBASE:EB3982][OU-MICROARRAY:b3050][ECOCYC:G7588][REFSEQ:b3050] 
RDBECOLIGNC04392	yqiK	b3051	3192864	3194525	forward	flotillin family inner membrane protein YqiK			None		[STRING:511145.b3051][ASAP:ABE-0010013][ECHOBASE:EB3983][OU-MICROARRAY:b3051][ECOCYC:G7589][REFSEQ:b3051] 
RDBECOLIGNC04393	hldE	b3052	3195320	3196753	reverse	fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase			None		[STRING:511145.b3052][ASAP:ABE-0010015][ECHOBASE:EB3192][OU-MICROARRAY:b3052][ECOCYC:G7590][REFSEQ:b3052] 
RDBECOLIGNC04394	nfeF	b3070	3215727	3216491	reverse	NADPH-dependent ferric-chelate reductase			None		[STRING:511145.b3070][ASAP:ABE-0010079][ECHOBASE:EB2787][OU-MICROARRAY:b3070][ECOCYC:G7593][REFSEQ:b3070] 
RDBECOLIGNC04395	nfeR	b3071	3216779	3217402	forward	DNA-binding transcriptional repressor NfeR			None		[STRING:511145.b3071][ASAP:ABE-0010084][ECHOBASE:EB2788][OU-MICROARRAY:b3071][ECOCYC:G7594][REFSEQ:b3071] 
RDBECOLIGNC04396	aer	b3072	3217556	3219076	reverse	aerotaxis receptor			None		[STRING:511145.b3072][ASAP:ABE-0010087][ECHOBASE:EB2789][OU-MICROARRAY:b3072][ECOCYC:G7595][REFSEQ:b3072] 
RDBECOLIGNC04397	patA	b3073	3219494	3220873	forward	putrescine aminotransferase			None		[STRING:511145.b3073][ASAP:ABE-0010092][ECHOBASE:EB2577][OU-MICROARRAY:b3073][ECOCYC:G7596][REFSEQ:b3073] 
RDBECOLIGNC04398	ygjH	b3074	3220915	3221247	reverse	putative tRNA-binding protein YgjH			None		[MIM:608323][STRING:511145.b3074][ASAP:ABE-0010094][ECHOBASE:EB2578][OU-MICROARRAY:b3074][ECOCYC:G7597][REFSEQ:b3074] 
RDBECOLIGNC04399	ygjJ	b3079	3227801	3228871	forward	protein YgjJ			None		[STRING:511145.b3079][ASAP:ABE-0010115][ECHOBASE:EB2580][OU-MICROARRAY:b3079][ECOCYC:G7598][REFSEQ:b3079] 
RDBECOLIGNC04400	ygjK	b3080	3228888	3231239	forward	glycoside hydrolase			None		[STRING:511145.b3080][ASAP:ABE-0010118][ECHOBASE:EB2581][OU-MICROARRAY:b3080][ECOCYC:G7599][REFSEQ:b3080] 
RDBECOLIGNC04401	higA	b3082	3233728	3234144	reverse	antitoxin/DNA-binding transcriptional repressor HigA			None		[STRING:511145.b3082][ASAP:ABE-0010126][ECHOBASE:EB2583][OU-MICROARRAY:b3082][ECOCYC:G7601][REFSEQ:b3082] 
RDBECOLIGNC04402	higB	b3083	3234141	3234455	reverse	ribosome-dependent mRNA interferase toxin HigB			None		[STRING:511145.b3083][ASAP:ABE-0010128][ECHOBASE:EB2584][OU-MICROARRAY:b3083][ECOCYC:G7602][REFSEQ:b3083] 
RDBECOLIGNC04403	rlmG	b3084	3234739	3235875	reverse	23S rRNA m<sup>2</sup>G1835 methyltransferase			None		[STRING:511145.b3084][ASAP:ABE-0010133][ECHOBASE:EB2585][OU-MICROARRAY:b3084][ECOCYC:G7603][REFSEQ:b3084] 
RDBECOLIGNC04404	ygjP	b3085	3235960	3236463	forward	putative metal-dependent hydrolase			None		[STRING:511145.b3085][ASAP:ABE-0010138][ECHOBASE:EB2586][OU-MICROARRAY:b3085][ECOCYC:G7604][REFSEQ:b3085] 
RDBECOLIGNC04405	ygjQ	b3086	3236540	3237232	forward	DUF218 domain-containing protein YgjQ			None		[STRING:511145.b3086][ASAP:ABE-0010142][ECHOBASE:EB2587][OU-MICROARRAY:b3086][ECOCYC:G7605][REFSEQ:b3086] 
RDBECOLIGNC04406	ygjR	b3087	3237311	3238297	forward	putative oxidoreductase YgjR			None		[STRING:511145.b3087][ASAP:ABE-0010148][ECHOBASE:EB2588][OU-MICROARRAY:b3087][ECOCYC:G7606][REFSEQ:b3087] 
RDBECOLIGNC04407	alx	b3088	3238580	3239545	forward	putative membrane-bound redox modulator Alx			None		[STRING:511145.b3088][ASAP:ABE-0010151][ECHOBASE:EB2589][OU-MICROARRAY:b3088][ECOCYC:G7607][REFSEQ:b3088] 
RDBECOLIGNC04408	ygjV	b3090	3241193	3241744	reverse	inner membrane protein			None		[STRING:511145.b3090][ASAP:ABE-0010161][ECHOBASE:EB2591][OU-MICROARRAY:b3090][ECOCYC:G7608][REFSEQ:b3090] 
RDBECOLIGNC04409	yqjA	b3095	3247773	3248435	forward	DedA family protein YqjA			None		[STRING:511145.b3095][ASAP:ABE-0010181][ECHOBASE:EB2596][OU-MICROARRAY:b3095][ECOCYC:G7609][REFSEQ:b3095] 
RDBECOLIGNC04410	mzrA	b3096	3248439	3248822	forward	modulator protein MzrA			None		[STRING:511145.b3096][ASAP:ABE-0010183][ECHOBASE:EB2597][OU-MICROARRAY:b3096][ECOCYC:G7610][REFSEQ:b3096] 
RDBECOLIGNC04411	yqjC	b3097	3248969	3249337	forward	DUF1090 domain-containing protein YqjC			None		[STRING:511145.b3097][ASAP:ABE-0010188][ECHOBASE:EB2598][OU-MICROARRAY:b3097][ECOCYC:G7611][REFSEQ:b3097] 
RDBECOLIGNC04412	yqjD	b3098	3249375	3249680	forward	ribosome- and membrane-associated DUF883 domain-containing protein YqjD			None		[STRING:511145.b3098][ASAP:ABE-0010192][ECHOBASE:EB2599][OU-MICROARRAY:b3098][ECOCYC:G7612][REFSEQ:b3098] 
RDBECOLIGNC04413	yqjE	b3099	3249683	3250087	forward	inner membrane protein YqjE			None		[STRING:511145.b3099][ASAP:ABE-0010195][ECHOBASE:EB2600][OU-MICROARRAY:b3099][ECOCYC:G7613][REFSEQ:b3099] 
RDBECOLIGNC04414	yqjK	b3100	3250077	3250376	forward	PF13997 family protein YqjK			None		[STRING:511145.b3100][ASAP:ABE-0010197][ECHOBASE:EB4061][OU-MICROARRAY:b3100][ECOCYC:G7614][REFSEQ:b3100] 
